time	sleeptime	HPA_CtrlReq	VCU_CrntGearLvl	KP_Dist	KP_Psi	PreTime	err0_Dist	err0_Psi	VehSpd	SasAng	Dir	Dir_LatCtrl	PathPoint0_Vmax	PathPoint0_Curv	PathPoint0_X	PathPoint0_Y	PathPoint0_Yaw	VehPos_Curv	VehPos_X	VehPos_Y	VehPos_Yaw	PredX	PredY	PredYaw	DesPos_Curv	DesPos_X	DesPos_Y	DesPos_Yaw	errDist0	errPsi0	errDist	errPsi	steerDist	steerPsi	steerFF	CTRL_OffTrack	CTRL_GearReq	CTRL_SpdLimit	CTRL_StopDist	CTRL_SteerAng
13.6442	-43270	1	0	-18	-26	0.4	0	0	0	-5.2	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.21	-0.06	-0.01	-0.21	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.61	-1.37	0	0	4	2	40	-10.61
13.7014	-36798	1	0	-18	-26	0.4	0	0	0	-6	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.21	-0.06	-0.01	-0.21	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.67	-1.35	0	0	4	2	40	-11.29
13.754	-32939	1	0	-18	-26	0.4	0	0	0	-7.1	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.21	-0.06	-0.01	-0.21	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.71	-1.34	0	0	4	2	40	-11.84
13.821	-46953	1	0	-18	-26	0.4	0	0	0	-8.2	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.21	-0.06	-0.01	-0.21	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.72	-1.33	0	0	4	2	40	-12.29
13.8821	-41041	1	0	-18	-26	0.4	0	0	0	-9.2	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.21	-0.06	-0.01	-0.21	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.73	-1.33	0	0	4	2	40	-12.64
13.9436	-41648	1	0	-18	-26	0.4	0	0	0	-9.7	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.19	-0.06	-0.01	-0.19	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.74	-1.33	0	0	4	2	40	-12.93
14.0011	-37493	1	0	-18	-26	0.4	0	0	0	-10.1	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.19	-0.06	-0.01	-0.19	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.75	-1.33	0	0	4	2	40	-13.16
14.0611	-39973	1	0	-18	-26	0.4	0	0	0	-10.6	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.19	-0.06	-0.01	-0.19	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.75	-1.32	0	0	4	2	40	-13.34
14.1214	-40346	1	0	-18	-26	0.4	0	0	0	-10.9	0	1	2	0.02	-0.18	-0.05	-0.01	0	-0.18	-0.06	-0.01	-0.18	-0.06	-0.01	0.02	-0.18	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.76	-1.4	0	0	4	2	40	-13.5
14.1811	-39653	1	0	-18	-26	0.4	0	0	0	-11.1	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.18	-0.06	-0.01	-0.18	-0.06	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.72	-2.67	0	0	4	2	40	-13.88
14.2415	-40395	1	0	-18	-26	0.4	0	0	0	-11.8	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.18	-0.06	-0.01	-0.18	-0.06	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.01	0	-12.7	-3.55	0	0	4	2	40	-14.36
14.2933	-31767	1	0	-18	-26	0.4	0	0	0	-12.1	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.18	-0.07	-0.01	-0.18	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-15.85	-3.72	0	0	4	2	40	-15.4
14.3711	-57808	1	0	-18	-26	0.4	0	0	0	-12.2	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.16	-0.07	-0.01	-0.16	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-18.07	-3.76	0	0	4	2	40	-16.69
14.4313	-40234	1	0	-18	-26	0.4	0	0	0	-12.6	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.15	-0.07	-0.01	-0.15	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-19.33	-3.77	0	0	4	2	40	-17.97
14.4909	-39618	1	0	-18	-26	0.4	0	0	0	-13.4	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.15	-0.07	-0.01	-0.15	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-19.99	-3.79	0	0	4	2	40	-19.13
14.5513	-40345	1	0	-18	-26	0.4	0	0	0	-14.1	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.15	-0.07	-0.01	-0.15	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.32	-3.83	0	0	4	2	40	-20.14
14.6118	-40612	1	0	-18	-26	0.4	0	0	0	-15.1	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.14	-0.07	-0.01	-0.14	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.5	-3.84	0	0	4	2	40	-20.98
14.6712	-39231	1	0	-18	-26	0.4	0	0	0	-16.3	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.12	-0.07	-0.01	-0.12	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.61	-3.83	0	0	4	2	40	-21.67
14.731	-39845	1	0	-18	-26	0.4	0	0	0	-17.3	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.12	-0.07	-0.01	-0.12	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.67	-3.83	0	0	4	2	40	-22.24
14.7912	-40187	1	0	-18	-26	0.4	0	0	0	-18.1	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.11	-0.07	-0.01	-0.11	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.71	-3.82	0	0	4	2	40	-22.7
14.8613	-50170	1	0	-18	-26	0.4	0	0	0	-18.9	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.1	-0.07	-0.01	-0.1	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.75	-3.79	0	0	4	2	40	-23.07
14.9216	-40266	1	0	-18	-26	0.4	0	0	0	-19.6	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.1	-0.07	-0.01	-0.1	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.78	-3.78	0	0	4	2	40	-23.36
14.981	-39340	1	0	-18	-26	0.4	0	0	0	-20.2	0	1	2	0.02	-0.08	-0.05	-0.01	0	-0.1	-0.07	-0.01	-0.1	-0.07	-0.01	0.02	-0.08	-0.05	-0.01	-0.05	-0.01	0.02	0	-20.79	-3.79	0	0	4	2	40	-23.61
15.0408	-39925	1	0	-18	-26	0.4	0	0	0	-20.7	0	1	2.28	0.02	0.02	-0.05	0	0	-0.07	-0.07	-0.01	-0.07	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-21.04	-5.02	0	0	4	2.28	40	-24.1
15.1016	-40740	1	0	-18	-26	0.4	0	0	0	-21.1	0	1	2.28	0.02	0.02	-0.05	0	0	-0.07	-0.07	-0.01	-0.07	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-21.22	-5.88	0	0	4	2.28	40	-24.7
15.1614	-39759	1	0	-18	-26	0.4	0	0	0	-21.6	0	1	2.28	0.02	0.02	-0.05	0	0	-0.06	-0.07	-0.01	-0.06	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-21.34	-6.35	0	0	4	2.28	40	-25.3
15.2415	-60215	1	0	-18	-26	0.4	0	0	0	-22.1	0	1	2.28	0.02	0.02	-0.05	0	0	-0.04	-0.07	-0.01	-0.04	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-21.44	-6.6	0	0	4	2.28	40	-25.84
15.3014	-39829	1	0	-18	-26	0.4	0	0	0	-22.8	0	1	2.28	0.02	0.02	-0.05	0	0	-0.04	-0.07	-0.01	-0.04	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-22.14	-6.27	0	0	4	2.28	40	-26.36
15.3611	-39699	1	0	-18	-26	0.4	0	0	0	-23.2	0	1	2.28	0.02	0.02	-0.05	0	0	-0.03	-0.07	-0.01	-0.03	-0.07	-0.01	0.02	0.02	-0.05	0	-0.05	0	0.02	0	-22.63	-6	0	0	4	2.28	40	-26.81
15.4309	-49781	1	0	-18	-26	0.4	0	0	0.51	-23.7	1	1	2.28	0.02	0.02	-0.05	0	0	-0.03	-0.07	-0.01	0.03	-0.07	-0.01	0.02	0.03	-0.05	0	-0.05	0	0.02	0	-23.17	-5.8	0	0	4	2.31	40	-27.24
15.491	-40097	1	0	-18	-26	0.4	0	0	0.51	-24.6	1	1	2.28	0.02	0.02	-0.05	0	0	0	-0.07	-0.01	0.06	-0.07	-0.01	0.02	0.06	-0.05	0	-0.05	0	0.02	0	-23.93	-5.96	0	0	4	2.38	40	-27.77
15.5514	-40431	1	0	-18	-26	0.4	0	0	0.56	-25.3	1	1	2.28	0.02	0.02	-0.05	0	0	0.01	-0.07	-0.01	0.08	-0.07	-0.01	0.02	0.07	-0.05	0	-0.05	0	0.02	0	-24.74	-6.27	0	0	4	2.43	40	-28.42
15.6112	-39781	1	0	-18	-26	0.4	0	0	0.56	-25.4	1	1	2.28	0.02	0.02	-0.05	0	0	0.03	-0.07	-0.01	0.09	-0.07	-0.01	0.02	0.09	-0.05	0	-0.05	0	0.03	0	-25.44	-6.59	0	0	4	2.47	40	-29.14
15.6715	-40295	1	0	-18	-26	0.4	0	0	0.62	-25.6	1	1	2.55	0.02	0.12	-0.04	0	0	0.03	-0.07	-0.01	0.1	-0.07	-0.01	0.02	0.12	-0.04	0	-0.04	0	0.03	0.01	-26.27	-7.07	0	0	4	2.55	40	-29.98
15.742	-50592	1	0	-18	-26	0.4	0	0	0.62	-26.8	1	1	2.55	0.02	0.12	-0.04	0	0	0.05	-0.07	-0.01	0.12	-0.07	-0.01	0.02	0.12	-0.04	0	-0.04	0	0.03	0.01	-26.91	-7.43	0	0	4	2.56	40	-30.85
15.8015	-39410	1	0	-18	-26	0.4	0	0	0.68	-27.6	1	1	2.55	0.02	0.12	-0.04	0	0	0.07	-0.07	-0.01	0.14	-0.07	-0.01	0.02	0.14	-0.04	0	-0.04	0	0.03	0.01	-27.61	-7.78	0	0	4	2.6	40	-31.76
15.8613	-39801	1	0	-18	-26	0.4	0	0	0.68	-28	1	1	2.55	0.02	0.12	-0.04	0	0	0.08	-0.07	-0.01	0.16	-0.07	-0.01	0.02	0.15	-0.04	0	-0.04	0	0.03	0.01	-28.26	-8.09	0	0	4	2.64	40	-32.68
15.9142	-32841	1	0	-18	-26	0.4	0	0	0.68	-28.5	1	1	2.55	0.02	0.12	-0.04	0	0	0.08	-0.07	-0.01	0.16	-0.07	-0.01	0.02	0.15	-0.04	0	-0.04	0	0.03	0.01	-28.65	-8.29	0	0	4	2.64	40	-33.53
15.9812	-47045	1	0	-18	-26	0.4	0	0	0.68	-29.5	1	1	2.55	0.02	0.12	-0.04	0	0	0.11	-0.07	-0.01	0.18	-0.07	-0.01	0.02	0.18	-0.04	0	-0.04	0	0.03	0.01	-29.31	-8.67	0	0	4	2.7	40	-34.42
16.0412	-39979	1	0	-18	-26	0.4	0	0	0.79	-30.4	1	1	2.79	0.02	0.22	-0.04	0	0	0.13	-0.07	-0.01	0.22	-0.07	-0.01	0.02	0.22	-0.04	0	-0.04	0	0.03	0.01	-30.4	-9.24	0	0	4	2.8	40	-35.46
16.101	-39875	1	0	-18	-26	0.4	0	0	0.84	-31.3	1	1	2.79	0.02	0.22	-0.04	0	0	0.13	-0.07	-0.01	0.23	-0.07	-0.01	0.02	0.23	-0.04	0	-0.04	0	0.03	0.01	-31.18	-9.62	0	0	4	2.81	40	-36.53
16.1613	-40280	1	0	-18	-26	0.4	0	0	0.84	-32.1	1	1	2.79	0.02	0.22	-0.04	0	0	0.16	-0.07	-0.01	0.26	-0.07	-0.01	0.02	0.25	-0.04	0	-0.04	0	0.03	0.01	-32	-10.06	0	0	4	2.87	40	-37.64
16.2208	-39433	1	0	-18	-26	0.4	0	0	0.9	-33	1	1	2.79	0.02	0.22	-0.04	0	0	0.17	-0.07	-0.01	0.27	-0.07	-0.01	0.02	0.27	-0.04	0	-0.04	0	0.03	0.01	-32.78	-10.44	0	0	4	2.92	40	-38.75
16.281	-40197	1	0	-18	-26	0.4	0	0	1.01	-34	1	1	2.79	0.02	0.22	-0.04	0	0	0.19	-0.07	-0.01	0.3	-0.07	-0.01	0.02	0.3	-0.04	0	-0.04	0	0.03	0.01	-33.6	-10.76	0	0	4	2.97	40	-39.87
16.341	-40028	1	0	-18	-26	0.4	0	0	1.07	-35.1	1	1	3.01	0.02	0.32	-0.04	0	0	0.23	-0.07	0	0.35	-0.07	0	0.02	0.35	-0.04	0	-0.04	0	0.03	0.01	-33.57	-9.94	0	0	4	3.08	40	-40.6
16.4015	-40575	1	0	-18	-26	0.4	0	0	1.07	-36.1	1	1	3.01	0.02	0.32	-0.04	0	0	0.23	-0.07	0	0.35	-0.07	0	0.02	0.35	-0.04	0	-0.04	0	0.03	0.01	-33.48	-9.54	0	0	4	3.08	40	-41.09
16.4432	-21542	1	0	-18	-26	0.4	0	0	1.18	-36.7	1	1	3.01	0.02	0.32	-0.04	0	0	0.26	-0.07	0	0.39	-0.07	0	0.02	0.39	-0.04	0	-0.04	0	0.03	0.01	-33.56	-9.65	0	0	4	3.16	40	-41.51
16.5109	-47692	1	0	-18	-26	0.4	0	0	1.24	-38	1	1	3.01	0.02	0.32	-0.04	0	0	0.28	-0.07	0	0.42	-0.07	0	0.02	0.42	-0.04	0	-0.04	0	0.03	0.01	-33.72	-10.03	0	0	4	3.23	40	-41.96
16.5711	-40302	1	0	-18	-26	0.4	0	0	1.29	-38.8	1	1	3.01	0.02	0.32	-0.04	0	0	0.31	-0.07	0	0.45	-0.07	0	0.01	0.45	-0.04	0	-0.04	0	0.03	0.01	-33.96	-10.52	0	0	4	3.29	40	-42.46
16.631	-39854	1	0	-18	-26	0.4	0	0	1.35	-39.3	1	1	3.01	0.02	0.32	-0.04	0	0	0.31	-0.07	0	0.46	-0.07	0	0.01	0.46	-0.04	0	-0.04	0	0.03	0.01	-34.14	-10.9	0	0	4	3.31	40	-42.98
16.6907	-39793	1	0	-18	-26	0.4	0	0	1.46	-40	1	1	3.22	0.02	0.42	-0.04	0	0	0.36	-0.07	0	0.53	-0.07	0	0.01	0.53	-0.04	0.01	-0.04	0	0.03	0.01	-34.5	-11.62	0	0	4	3.43	40	-43.61
16.751	-40296	1	0	-18	-26	0.4	0	0	1.52	-40.6	1	1	3.22	0.02	0.42	-0.04	0	0	0.39	-0.07	0	0.56	-0.07	0	0.01	0.56	-0.04	0.01	-0.04	0	0.03	0.01	-34.88	-12.27	0	0	4	3.5	40	-44.32
16.8113	-40264	1	0	-18	-26	0.4	0	0	1.58	-41	1	1	3.22	0.02	0.42	-0.04	0	0	0.42	-0.07	0	0.59	-0.07	0	0.01	0.59	-0.04	0.01	-0.04	0	0.03	0.01	-35.25	-12.83	0	0	4	3.56	40	-45.07
16.871	-39655	1	0	-18	-26	0.4	0	0	1.63	-41.7	1	1	3.42	0.01	0.52	-0.04	0.01	0	0.45	-0.07	0	0.63	-0.07	0	0.01	0.63	-0.04	0.01	-0.04	0.01	0.03	0.01	-35.6	-13.24	0	0	4	3.62	40	-45.82
16.9311	-40007	1	0	-18	-26	0.4	0	0	1.63	-42.4	1	1	3.42	0.01	0.52	-0.04	0.01	0	0.46	-0.07	0	0.64	-0.07	0	0.01	0.64	-0.04	0.01	-0.04	0.01	0.04	0.01	-35.87	-13.49	0	0	4	3.64	40	-46.53
16.9956	-44617	1	0	-18	-26	0.4	0	0	1.69	-43.2	1	1	3.42	0.01	0.52	-0.04	0.01	0	0.51	-0.07	0	0.7	-0.07	0	0.01	0.7	-0.04	0.01	-0.04	0.01	0.04	0.01	-36.29	-13.91	0	0	4	3.75	40	-47.26
17.0606	-45031	1	0	-18	-26	0.4	0	0	1.74	-43.7	1	1	3.6	0.01	0.62	-0.04	0.01	0	0.55	-0.07	0	0.75	-0.07	0	0.01	0.75	-0.04	0.01	-0.04	0.01	0.04	0.01	-36.77	-14.33	0	0	4	3.83	40	-48.03
17.1209	-40292	1	0	-18	-26	0.4	0	0	1.8	-44.7	1	1	3.6	0.01	0.62	-0.04	0.01	0	0.57	-0.07	0	0.77	-0.07	0	0.01	0.77	-0.04	0.01	-0.04	0.01	0.04	0.01	-37.15	-14.55	0	0	4	3.86	40	-48.76
17.1814	-40256	1	0	-18	-26	0.4	0	0	1.8	-45.4	1	1	3.6	0.01	0.62	-0.04	0.01	0	0.61	-0.07	0	0.81	-0.07	0	0.01	0.81	-0.04	0.01	-0.04	0.01	0.04	0.01	-37.56	-14.83	0	0	4	3.93	40	-49.49
17.2415	-39762	1	0	-18	-26	0.4	0	0	1.8	-45.7	1	1	3.78	0.01	0.72	-0.04	0.01	0	0.66	-0.07	0	0.86	-0.07	0	0.01	0.86	-0.03	0.01	-0.04	0.01	0.04	0.01	-38.1	-12.29	0	0	4	4.01	40	-49.67
17.3007	-39760	1	0	-18	-26	0.4	0	0	1.8	-46.1	1	1	3.78	0.01	0.72	-0.04	0.01	0	0.67	-0.07	0	0.87	-0.07	0.01	0.01	0.87	-0.03	0.01	-0.04	0.01	0.04	0.01	-38.45	-10.37	0	0	4	4.04	40	-49.5
17.3612	-40514	1	0	-18	-26	0.4	0	0	1.8	-47.3	1	1	3.78	0.01	0.72	-0.04	0.01	0	0.71	-0.07	0	0.91	-0.07	0.01	0.01	0.91	-0.03	0.01	-0.04	0.01	0.04	0.01	-38.75	-9.28	0	0	4	4.1	40	-49.21
17.4411	-59520	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	3.78	0.01	0.72	-0.04	0.01	0	0.77	-0.07	0	0.97	-0.07	0.01	0.01	0.97	-0.03	0.01	-0.04	0.01	0.04	0.01	-39.08	-8.62	0	0	4	4.19	40	-48.91
17.6604	-199743	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.1	0.01	0.92	-0.03	0.01	0	0.88	-0.07	0	1.08	-0.07	0.01	0.01	1.08	-0.03	0.01	-0.04	0.01	0.04	0.01	-39.57	-8.12	0	0	4	4.36	40	-48.66
17.7211	-40578	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.1	0.01	0.92	-0.03	0.01	0	0.9	-0.07	0	1.11	-0.07	0.01	0.01	1.11	-0.03	0.01	-0.04	0.01	0.04	0.01	-39.96	-7.82	0	0	4	4.4	40	-48.49
17.7811	-40073	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.26	0.01	1.02	-0.03	0.01	0	0.94	-0.07	0	1.15	-0.07	0.01	0.01	1.15	-0.03	0.01	-0.05	0.01	0.04	0.01	-40.34	-7.76	0	0	4	4.46	40	-48.41
17.8418	-40187	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.26	0.01	1.02	-0.03	0.01	0	1	-0.07	0	1.2	-0.07	0.01	0.01	1.2	-0.03	0.01	-0.05	0.01	0.04	0.01	-40.76	-7.84	0	0	4	4.53	40	-48.45
17.9008	-39434	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.26	0.01	1.02	-0.03	0.01	0	1.01	-0.07	0	1.22	-0.07	0.01	0.01	1.22	-0.03	0.01	-0.05	0.01	0.04	0.01	-41.05	-7.85	0	0	4	4.55	40	-48.54
17.9607	-39994	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.41	0.01	1.12	-0.03	0.01	0	1.05	-0.07	0	1.26	-0.07	0.01	0.01	1.26	-0.03	0.01	-0.05	0.01	0.04	0.01	-41.39	-8	0	0	4	4.61	40	-48.71
18.0208	-40006	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.41	0.01	1.12	-0.03	0.01	0	1.08	-0.07	0	1.28	-0.07	0.01	0.01	1.28	-0.03	0.01	-0.05	0.01	0.04	0.01	-41.71	-8.2	0	0	4	4.65	40	-48.95
18.0811	-40263	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.41	0.01	1.12	-0.03	0.01	0	1.11	-0.07	0	1.31	-0.07	0.01	0.01	1.31	-0.03	0.01	-0.05	0.01	0.04	0.01	-42.02	-8.4	0	0	4	4.69	40	-49.24
18.1429	-41622	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.55	0.01	1.22	-0.03	0.01	0	1.13	-0.07	0	1.34	-0.07	0.01	0.01	1.34	-0.03	0.01	-0.05	0.01	0.04	0.01	-42.96	-10.63	0	0	4	4.72	40	-50.11
18.2109	-48188	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.55	0.01	1.22	-0.03	0.01	0	1.19	-0.08	0.01	1.39	-0.07	0.01	0.01	1.39	-0.03	0.01	-0.05	0.01	0.04	0	-44.01	-6.57	0	0	4	4.8	40	-50.2
18.2913	-60442	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.55	0.01	1.22	-0.03	0.01	0	1.24	-0.07	0.01	1.45	-0.07	0.01	0.01	1.45	-0.03	0.02	-0.05	0.01	0.04	0	-44.78	-3.99	0	0	4	4.87	40	-49.92
18.3514	-40123	1	0	-18	-26	0.4	0	0	1.86	-47.9	1	1	4.69	0.01	1.32	-0.03	0.01	0	1.24	-0.07	0.01	1.45	-0.07	0.01	0.01	1.45	-0.03	0.02	-0.05	0.01	0.04	0	-45.22	-2.59	0	0	4	4.87	40	-49.5
18.411	-39532	1	0	-18	-26	0.4	0	0	1.8	-47.9	1	1	4.69	0.01	1.32	-0.03	0.01	0	1.28	-0.07	0.01	1.48	-0.07	0.01	0.01	1.48	-0.03	0.02	-0.05	0.01	0.04	0	-45.51	-2.05	0	0	4	4.91	40	-49.11
18.4807	-49766	1	0	-18	-26	0.4	0	0	1.8	-47.9	1	1	4.69	0.01	1.32	-0.03	0.01	0	1.29	-0.07	0.01	1.49	-0.07	0.01	0.01	1.49	-0.03	0.02	-0.05	0.01	0.04	0	-45.7	-1.85	0	0	4	4.93	40	-48.8
18.5606	-59943	1	0	-18	-26	0.4	0	0	1.8	-47.9	1	1	4.83	0.01	1.42	-0.03	0.02	0	1.35	-0.07	0.01	1.55	-0.07	0.01	0.01	1.55	-0.03	0.02	-0.05	0.02	0.04	0	-45.9	-1.96	0	0	4	5	40	-48.61
18.6211	-40518	1	0	-18	-26	0.4	0	0	1.8	-47.9	1	1	4.83	0.01	1.42	-0.03	0.02	0	1.37	-0.07	0.01	1.57	-0.07	0.01	0	1.57	-0.03	0.02	-0.05	0.02	0.04	0	-46.07	-2.15	0	0	4	5.04	40	-48.53
18.6808	-39696	1	0	-18	-26	0.4	0	0	1.74	-47.9	1	1	4.83	0.01	1.42	-0.03	0.02	0	1.4	-0.07	0.01	1.6	-0.07	0.01	0	1.59	-0.03	0.02	-0.05	0.02	0.04	0	-46.22	-2.43	0	0	4	5.06	40	-48.55
18.764	-63083	1	0	-18	-26	0.4	0	0	1.74	-47.9	1	1	4.96	0.01	1.52	-0.03	0.02	0	1.46	-0.07	0.01	1.65	-0.07	0.01	0	1.65	-0.02	0.02	-0.05	0.02	0.05	0	-46.42	-2.82	0	0	4	5.13	40	-48.69
